"gmSeason","gmDate","awayAbbr","awayDayOff","awayPTS","awayAST","awayTO","awaySTL","awayBLK","awayPF","awayFGA","awayFGM","away2PA","away2PM","away3PA","away3PM","awayFTA","awayFTM","awayORB","awayDRB","awayTRB","awayPTS1","awayPTS2","awayPTS3","awayPTS4","awayPTSEx","homeAbbr","homeDayOff","homePTS","homeAST","homeTO","homeSTL","homeBLK","homePF","homeFGA","homeFGM","home2PA","home2PM","home3PA","home3PM","homeFTA","homeFTM","homeORB","homeDRB","homeTRB","homePTS1","homePTS2","homePTS3","homePTS4","homePTSEx"
"2014-15","2014-12-16","OKC",2,104,18,12,9,9,20,87,41,67,35,20,6,24,16,12,29,41,34,27,20,23,0,"SAC",3,92,21,19,7,3,21,84,36,66,31,18,5,17,15,13,35,48,20,34,17,21,0
"2014-15","2014-12-17","PHO",2,111,22,8,4,7,15,82,43,57,34,25,9,21,16,8,35,43,27,27,29,28,0,"CHA",2,106,22,7,6,3,16,86,40,62,30,24,10,22,16,8,27,35,31,30,26,19,0
"2014-15","2014-12-17","ATL",2,127,36,9,3,5,17,76,49,48,33,28,16,16,13,6,34,40,26,39,30,32,0,"CLE",2,98,24,9,3,0,17,82,37,52,29,30,8,21,16,10,23,33,34,26,15,23,0
"2014-15","2014-12-17","ORL",2,92,17,12,8,1,16,85,37,66,32,19,5,15,13,10,26,36,28,25,20,19,0,"BOS",2,109,25,14,9,8,16,80,44,61,37,19,7,18,14,7,35,42,29,27,22,31,0
"2014-15","2014-12-17","DAL",1,117,29,14,9,4,15,79,40,57,30,22,10,35,27,9,36,45,32,21,30,34,0,"DET",2,106,22,11,9,4,27,89,40,56,27,33,13,19,13,10,32,42,30,21,22,33,0
"2014-15","2014-12-17","UTA",1,105,23,20,4,5,26,66,35,41,21,25,14,24,21,6,32,38,33,22,22,28,0,"MIA",1,87,10,11,10,0,24,70,27,53,23,17,4,40,29,8,23,31,16,25,18,28,0
"2014-15","2014-12-17","BKN",1,89,20,15,3,8,16,81,35,54,26,27,9,22,10,14,29,43,30,22,21,16,0,"TOR",2,105,24,12,6,4,21,80,41,60,31,20,10,19,13,11,31,42,22,31,23,29,0
"2014-15","2014-12-17","MEM",1,117,29,12,12,6,27,107,48,80,38,27,10,14,11,13,45,58,34,18,21,19,25,"SA",2,116,31,16,6,11,16,105,43,70,26,35,17,27,13,19,41,60,19,26,23,24,24
"2014-15","2014-12-17","MIL",2,97,16,13,8,0,25,77,37,58,30,19,7,22,16,5,27,32,25,16,29,27,0,"POR",2,104,25,14,4,3,19,87,41,64,34,23,7,29,15,16,36,52,18,25,25,36,0
"2014-15","2014-12-17","IND",2,100,27,12,6,4,30,90,40,71,36,19,4,23,16,14,29,43,27,24,21,28,0,"LAC",2,102,20,12,7,4,15,78,34,60,28,18,6,45,28,14,37,51,30,22,26,24,0
"2014-15","2014-12-17","HOU",4,115,17,16,7,5,23,85,35,57,27,28,8,48,37,10,45,55,25,30,20,24,16,"DEN",3,111,30,18,8,1,36,99,40,69,27,30,13,23,18,16,35,51,29,31,18,21,12
"2014-15","2014-12-18","NY",2,97,19,16,7,6,24,82,38,73,32,9,6,19,15,14,27,41,20,25,29,23,0,"CHI",3,103,23,13,9,8,17,75,34,52,22,23,12,30,23,11,21,32,30,22,21,30,0
"2014-15","2014-12-18","NO",2,99,21,12,4,8,17,82,38,64,33,18,5,22,18,12,33,45,21,25,19,34,0,"HOU",1,90,19,11,8,4,18,86,33,61,27,25,6,23,18,12,31,43,22,17,29,22,0
"2014-15","2014-12-18","MIL",1,108,24,16,7,2,26,75,37,52,24,23,13,27,21,5,22,27,25,32,24,27,0,"SAC",2,107,24,21,5,0,23,67,38,53,32,14,6,33,25,4,31,35,29,25,27,26,0
"2014-15","2014-12-18","OKC",2,109,17,16,5,4,15,86,41,61,30,25,11,24,16,8,35,43,40,23,26,20,0,"GS",2,114,32,10,9,7,15,94,48,63,36,31,12,10,6,10,29,39,32,33,29,20,0
"2014-15","2014-12-19","UTA",2,101,24,16,4,5,14,73,39,62,35,11,4,24,19,7,35,42,29,20,32,20,0,"ORL",2,94,28,12,6,2,22,83,37,61,25,22,12,12,8,9,25,34,17,26,23,28,0
"2014-15","2014-12-19","CHA",2,109,25,15,10,3,17,98,43,74,33,24,10,17,13,17,28,45,37,29,19,24,0,"PHI",4,91,23,25,6,12,17,71,32,45,20,26,12,17,15,2,33,35,26,20,26,19,0
"2014-15","2014-12-19","MIN",3,98,23,13,8,5,13,93,42,81,36,12,6,16,8,15,22,37,24,24,29,21,0,"BOS",2,114,29,13,9,6,20,85,48,62,40,23,8,14,10,12,31,43,27,26,30,31,0
"2014-15","2014-12-19","BKN",2,91,23,16,8,8,26,78,37,54,28,24,9,12,8,4,33,37,33,16,22,20,0,"CLE",2,95,22,16,7,4,16,77,31,53,22,24,9,29,24,11,33,44,26,28,20,21,0
"2014-15","2014-12-19","TOR",2,110,24,9,4,5,16,88,42,61,34,27,8,24,18,9,38,47,26,26,29,29,0,"DET",2,100,28,11,5,7,20,94,41,69,33,25,8,15,10,14,35,49,31,21,18,30,0
"2014-15","2014-12-19","WAS",3,105,24,9,6,3,17,79,39,65,36,14,3,33,24,13,23,36,29,25,22,29,0,"MIA",2,103,22,16,7,3,27,75,40,56,31,19,9,19,14,5,29,34,25,30,24,24,0
"2014-15","2014-12-19","CHI",1,103,17,11,2,3,18,73,32,47,22,26,10,33,29,8,43,51,20,31,22,30,0,"MEM",2,97,12,4,4,6,25,94,37,81,35,13,2,24,21,14,31,45,22,21,23,31,0
"2014-15","2014-12-19","POR",2,129,18,14,12,5,24,110,47,75,34,35,13,23,22,15,43,58,17,27,25,28,32,"SA",2,119,24,20,8,4,22,109,45,89,37,20,8,26,21,17,43,60,20,26,28,23,22
"2014-15","2014-12-19","LAC",2,106,21,11,14,4,22,85,39,67,36,18,3,33,25,13,26,39,20,23,31,32,0,"DEN",2,109,30,21,6,1,24,80,38,51,27,29,11,30,22,9,31,40,29,30,12,38,0
"2014-15","2014-12-19","OKC",1,104,21,7,5,8,16,86,37,65,29,21,8,29,22,11,31,42,20,32,30,22,0,"LAL",4,103,28,11,3,5,21,85,41,60,31,25,10,15,11,5,38,43,26,24,23,30,0
"2014-15","2014-12-20","PHO",3,99,15,16,10,3,12,78,35,53,25,25,10,23,19,12,31,43,24,20,23,32,0,"NY",2,90,17,15,11,4,21,88,35,66,28,22,7,16,13,17,28,45,21,26,21,22,0
"2014-15","2014-12-20","POR",1,114,25,13,11,3,25,90,48,65,39,25,9,15,9,10,35,45,32,30,32,20,0,"NO",2,88,15,17,7,6,11,85,30,70,27,15,3,28,25,20,28,48,17,27,18,26,0
"2014-15","2014-12-20","UTA",1,86,18,9,3,5,15,85,33,54,25,31,8,15,12,13,26,39,23,16,24,23,0,"CHA",1,104,21,5,8,3,14,87,42,65,33,22,9,16,11,15,34,49,31,21,32,20,0
"2014-15","2014-12-20","ATL",3,104,26,15,7,9,15,74,38,48,28,26,10,24,18,4,33,37,32,20,22,30,0,"HOU",2,97,27,16,8,4,25,86,34,43,19,43,15,18,14,15,28,43,26,14,34,23,0
"2014-15","2014-12-20","SA",1,93,10,19,6,2,20,77,32,64,29,13,3,26,26,12,36,48,25,22,30,16,0,"DAL",3,99,18,12,10,3,24,86,37,60,28,26,9,20,16,13,27,40,21,21,33,24,0
"2014-15","2014-12-20","IND",3,73,17,15,5,2,24,88,27,65,20,23,7,17,12,11,39,50,21,12,22,18,0,"DEN",1,76,14,16,7,7,20,82,30,66,28,16,2,19,14,9,40,49,15,17,23,21,0
"2014-15","2014-12-20","MIL",2,102,29,20,6,1,26,81,43,57,35,24,8,15,8,10,36,46,24,28,31,19,0,"LAC",1,106,29,12,10,4,18,81,37,55,25,26,12,27,20,11,30,41,28,22,32,24,0
"2014-15","2014-12-21","NY",1,108,27,12,6,5,22,82,40,68,35,14,5,26,23,8,24,32,25,26,24,33,0,"TOR",2,118,24,10,7,4,24,86,42,53,28,33,14,27,20,16,27,43,33,25,33,27,0
"2014-15","2014-12-21","MEM",2,91,25,11,8,3,16,86,39,70,38,16,1,15,12,12,26,38,19,22,29,21,0,"CLE",2,105,34,14,2,4,19,76,46,62,39,14,7,10,6,4,29,33,22,30,25,28,0
"2014-15","2014-12-21","LAL",2,101,14,17,8,2,29,87,33,61,23,26,10,30,25,18,29,47,23,37,20,21,0,"SAC",3,108,15,14,8,7,25,79,38,56,31,23,7,36,25,10,34,44,26,26,29,27,0
"2014-15","2014-12-21","DET",2,105,26,14,10,6,22,91,40,64,31,27,9,26,16,18,32,50,18,33,27,27,0,"BKN",2,110,29,15,9,4,18,76,40,56,32,20,8,29,22,3,34,37,28,25,30,27,0
"2014-15","2014-12-21","BOS",2,84,22,15,6,4,18,83,33,60,27,23,6,15,12,14,28,42,21,21,19,23,0,"MIA",2,100,18,11,9,3,14,78,37,57,31,21,6,26,20,6,32,38,28,24,20,28,0
"2014-15","2014-12-21","PHI",2,96,20,19,8,6,19,82,35,59,29,23,6,25,20,15,37,52,23,14,27,32,0,"ORL",2,88,21,14,11,6,22,84,35,61,28,23,7,20,11,13,30,43,20,22,18,28,0
"2014-15","2014-12-21","PHO",1,104,13,17,3,8,24,78,40,61,34,17,6,25,18,12,33,45,22,28,29,25,0,"WAS",2,92,11,13,11,4,23,83,34,69,31,14,3,29,21,15,27,42,23,27,21,21,0
"2014-15","2014-12-21","IND",1,100,25,13,9,6,17,84,42,65,36,19,6,14,10,8,28,36,20,32,23,25,0,"MIN",2,96,23,16,8,1,19,77,36,66,31,11,5,24,19,9,34,43,17,21,30,28,0
"2014-15","2014-12-21","NO",1,101,33,12,11,7,17,90,43,70,36,20,7,10,8,10,29,39,25,28,23,25,0,"OKC",2,99,17,16,7,5,13,83,38,63,33,20,5,24,18,16,31,47,28,20,33,18,0
"2014-15","2014-12-22","DEN",2,82,11,13,6,4,20,82,31,64,29,18,2,24,18,9,28,37,18,22,17,25,0,"CHA",2,110,23,12,6,6,21,80,43,61,35,19,8,24,16,6,38,44,28,30,26,26,0
"2014-15","2014-12-22","TOR",1,120,15,8,10,3,30,100,44,70,35,30,9,32,23,18,19,37,33,33,17,37,0,"CHI",3,129,20,16,4,13,20,74,40,62,34,12,6,47,43,12,29,41,33,27,20,49,0
"2014-15","2014-12-22","POR",2,95,19,23,9,5,23,76,34,49,24,27,10,18,17,5,30,35,33,20,23,19,0,"HOU",2,110,22,18,14,3,22,87,41,51,28,36,13,20,15,7,35,42,37,36,23,14,0
"2014-15","2014-12-22","UTA",2,97,20,12,0,5,15,75,34,56,25,19,9,27,20,10,39,49,19,25,26,27,0,"MEM",1,91,22,4,4,3,18,86,38,63,31,23,7,9,8,5,29,34,22,21,25,23,0
"2014-15","2014-12-22","ATL",2,105,26,17,6,6,21,81,40,62,33,19,7,27,18,6,37,43,25,27,30,23,0,"DAL",2,102,23,15,12,5,23,90,39,62,28,28,11,20,13,13,34,47,18,20,25,39,0
"2014-15","2014-12-22","LAC",2,118,23,10,10,5,22,86,43,62,33,24,10,29,22,11,25,36,33,27,30,28,0,"SA",2,125,37,11,6,2,19,77,49,54,36,23,13,22,14,2,31,33,35,37,23,30,0
"2014-15","2014-12-22","SAC",1,108,31,13,5,5,17,90,43,73,35,17,8,21,14,9,30,39,20,30,26,32,0,"GS",4,128,36,12,9,6,19,91,49,66,40,25,9,24,21,10,35,45,36,28,29,35,0
"2014-15","2014-12-23","MIN",2,104,25,18,13,9,23,88,39,75,35,13,4,29,22,16,24,40,26,30,23,25,0,"CLE",2,125,24,17,11,6,23,84,44,60,32,24,12,31,25,12,26,38,27,37,32,29,0
"2014-15","2014-12-23","NO",2,84,15,16,4,2,18,83,33,63,29,20,4,19,14,9,37,46,26,14,21,23,0,"IND",2,96,24,9,9,12,19,78,39,63,34,15,5,18,13,3,35,38,24,20,26,26,0
"2014-15","2014-12-23","BOS",2,95,22,12,10,4,21,85,33,62,26,23,7,29,22,9,36,45,9,21,30,35,0,"ORL",2,100,23,14,7,4,21,83,39,65,32,18,7,23,15,7,38,45,26,27,32,15,0
"2014-15","2014-12-23","CHI",1,99,20,12,5,7,14,85,39,68,34,17,5,24,16,8,44,52,21,25,24,29,0,"WAS",2,91,21,8,7,5,17,89,38,80,33,9,5,16,10,7,34,41,20,20,25,26,0
"2014-15","2014-12-23","LAC",1,104,26,10,10,5,23,92,37,63,26,29,11,28,19,16,35,51,25,32,26,21,0,"ATL",1,107,28,14,6,3,21,76,34,53,22,23,12,35,27,9,34,43,31,19,31,26,0
"2014-15","2014-12-23","DEN",1,96,15,18,4,4,15,82,36,57,29,25,7,22,17,14,37,51,27,27,23,19,0,"BKN",2,102,21,9,10,3,19,91,43,68,37,23,6,14,10,12,27,39,30,28,18,26,0
"2014-15","2014-12-23","PHI",2,91,11,17,13,11,20,77,33,58,28,19,5,27,20,14,28,42,19,23,31,18,0,"MIA",2,87,13,22,10,6,19,80,33,54,25,26,8,18,13,14,25,39,32,25,21,9,0
"2014-15","2014-12-23","CHA",1,108,21,13,6,5,21,82,36,61,28,21,8,36,28,11,32,43,28,26,34,20,0,"MIL",3,101,25,20,7,6,25,82,39,61,31,21,8,20,15,9,31,40,30,26,24,21,0
"2014-15","2014-12-23","POR",1,115,22,14,6,2,20,91,38,60,21,31,17,24,22,9,37,46,19,35,19,25,17,"OKC",2,111,20,11,8,5,28,101,46,82,40,19,6,15,13,13,40,53,26,17,30,25,13
"2014-15","2014-12-23","DAL",1,115,22,20,4,1,27,88,41,63,32,25,9,29,24,14,35,49,26,19,29,41,0,"PHO",2,124,30,12,12,3,26,97,44,64,31,33,13,32,23,14,30,44,25,28,36,35,0
"2014-15","2014-12-23","GS",1,105,20,20,8,2,18,84,39,58,27,26,12,17,15,11,28,39,24,24,25,32,0,"LAL",2,115,28,16,11,10,15,89,46,63,34,26,12,17,11,13,29,42,34,29,32,20,0
"2014-15","2014-12-25","WAS",2,102,25,10,4,3,20,86,44,70,37,16,7,10,7,13,32,45,34,26,24,18,0,"NY",4,91,17,10,5,4,15,80,36,58,32,22,4,19,15,6,30,36,23,21,26,21,0
"2014-15","2014-12-25","OKC",2,114,25,14,9,6,20,81,42,66,33,15,9,38,21,16,31,47,29,21,26,38,0,"SA",3,106,33,17,8,5,26,81,42,58,35,23,7,21,15,10,28,38,27,20,30,29,0
"2014-15","2014-12-25","CLE",2,91,16,15,8,4,15,72,32,46,26,26,6,33,21,11,26,37,27,22,25,17,0,"MIA",2,101,27,13,8,3,26,84,40,63,33,21,7,17,14,12,31,43,30,32,15,24,0
"2014-15","2014-12-25","LAL",2,93,18,4,9,8,21,92,36,76,31,16,5,21,16,16,23,39,24,23,30,16,0,"CHI",2,113,27,14,1,7,12,86,42,62,32,24,10,25,19,20,37,57,27,31,25,30,0
"2014-15","2014-12-25","GS",2,86,24,16,11,4,21,80,34,52,28,28,6,22,12,8,36,44,20,22,28,16,0,"LAC",2,100,18,13,10,4,20,87,34,55,25,32,9,31,23,11,39,50,18,23,32,27,0
"2014-15","2014-12-26","BKN",3,109,19,15,9,3,10,83,41,62,34,21,7,28,20,13,30,43,28,28,23,30,0,"BOS",3,107,32,14,8,3,23,87,45,63,36,24,9,11,8,5,32,37,29,27,30,21,0
"2014-15","2014-12-26","CLE",1,98,19,9,10,5,14,80,33,50,25,30,8,26,24,8,29,37,27,22,22,27,0,"ORL",3,89,25,17,8,4,25,73,36,52,27,21,9,12,8,5,31,36,32,21,22,14,0
"2014-15","2014-12-26","MIL",3,107,28,15,15,6,19,79,40,60,32,19,8,23,19,6,34,40,24,34,23,26,0,"ATL",3,77,20,23,8,4,19,76,31,53,27,23,4,14,11,8,30,38,22,20,16,19,0
"2014-15","2014-12-26","IND",3,109,25,18,3,4,22,83,42,63,33,20,9,22,16,11,33,44,26,27,29,27,0,"DET",5,119,25,11,11,6,22,86,47,60,37,26,10,29,15,12,30,42,32,25,36,26,0
"2014-15","2014-12-26","HOU",4,117,25,14,2,7,23,91,41,57,27,34,14,28,21,13,41,54,24,26,29,25,13,"MEM",4,111,31,6,8,4,23,104,43,80,36,24,7,23,18,15,29,44,31,26,24,23,7
"2014-15","2014-12-26","SA",1,90,25,17,2,4,17,75,37,61,31,14,6,14,10,1,38,39,24,20,20,26,0,"NO",3,97,25,8,8,7,15,84,35,67,29,17,6,24,21,7,37,44,20,28,22,27,0
"2014-15","2014-12-26","CHA",3,75,12,16,8,2,20,87,25,63,20,24,5,26,20,15,37,52,24,16,16,19,0,"OKC",1,98,18,11,6,10,25,88,36,61,28,27,8,21,18,13,44,57,33,26,22,17,0
"2014-15","2014-12-26","LAL",1,98,20,16,8,6,23,99,36,70,25,29,11,20,15,24,39,63,19,23,20,36,0,"DAL",3,102,20,13,9,6,21,83,42,65,37,18,5,24,13,6,34,40,26,22,24,30,0
"2014-15","2014-12-26","MIN",3,102,29,8,5,9,24,103,41,88,38,15,3,24,17,14,30,44,27,20,27,28,0,"DEN",3,106,18,18,1,6,23,95,39,76,36,19,3,32,25,22,40,62,26,27,26,27,0
"2014-15","2014-12-26","PHI",3,93,16,18,13,7,14,81,36,67,33,14,3,33,18,9,33,42,24,27,23,19,0,"POR",3,114,25,21,10,8,22,88,42,45,24,43,18,14,12,9,39,48,27,34,27,26,0
"2014-15","2014-12-26","PHO",3,115,25,14,6,11,17,94,46,61,32,33,14,12,9,16,30,46,28,31,35,21,0,"SAC",4,106,18,13,8,2,15,93,41,73,34,20,7,24,17,18,30,48,21,35,34,16,0
"2014-15","2014-12-27","TOR",5,110,25,10,7,1,17,86,41,52,28,34,13,19,15,12,31,43,22,27,31,30,0,"LAC",2,98,26,15,4,7,19,81,37,56,25,25,12,15,12,9,34,43,26,23,29,20,0
"2014-15","2014-12-27","ORL",1,102,22,6,6,4,18,83,38,63,30,20,8,24,18,5,35,40,22,30,29,21,0,"CHA",1,94,18,10,2,8,19,86,36,62,28,24,8,18,14,9,32,41,18,24,26,26,0
"2014-15","2014-12-27","BOS",1,88,18,18,10,2,15,79,32,55,26,24,6,24,18,8,28,36,12,27,24,25,0,"WAS",2,101,28,18,11,4,24,90,45,77,40,13,5,10,6,9,39,48,30,26,24,21,0
"2014-15","2014-12-27","MEM",1,103,22,14,10,5,22,73,34,57,27,16,7,37,28,9,23,32,27,30,15,31,0,"MIA",2,95,18,16,10,4,26,72,37,52,31,20,6,21,15,7,26,33,16,25,28,26,0
"2014-15","2014-12-27","NO",1,100,18,15,9,8,19,88,41,74,37,14,4,16,14,10,27,37,25,20,26,29,0,"CHI",2,107,19,14,8,6,17,89,41,69,35,20,6,22,19,15,30,45,23,26,31,27,0
"2014-15","2014-12-27","IND",1,110,33,11,11,5,25,86,44,68,35,18,9,18,13,7,38,45,22,28,29,31,0,"BKN",1,85,15,16,2,4,20,77,28,52,21,25,7,27,22,5,30,35,23,24,18,20,0
"2014-15","2014-12-27","ATL",1,90,25,15,9,4,17,90,33,61,24,29,9,19,15,17,34,51,21,18,27,24,0,"MIL",1,85,21,19,5,10,18,80,31,50,19,30,12,14,11,13,34,47,10,27,26,22,0
"2014-15","2014-12-27","PHI",1,71,11,18,8,5,20,74,24,48,19,26,5,28,18,10,34,44,12,20,23,16,0,"UTA",5,88,17,14,11,10,23,84,30,61,26,23,4,28,24,14,41,55,25,19,15,29,0
"2014-15","2014-12-27","NY",2,129,30,15,10,10,29,97,48,77,42,20,6,32,27,16,27,43,27,31,22,37,12,"SAC",1,135,23,17,9,7,27,89,49,73,41,16,8,33,29,10,29,39,38,29,22,28,18
"2014-15","2014-12-27","MIN",1,97,29,25,10,5,18,77,34,58,26,19,8,36,21,13,34,47,23,25,19,30,0,"GS",2,110,32,16,17,6,21,88,41,60,30,28,11,21,17,9,34,43,31,27,30,22,0
"2014-15","2014-12-28","DET",2,103,21,11,12,6,21,91,41,60,24,31,17,9,4,14,33,47,17,33,27,26,0,"CLE",2,80,25,18,4,5,15,82,31,53,26,29,5,17,13,10,36,46,28,19,14,19,0
"2014-15","2014-12-28","HOU",2,106,20,25,15,1,24,77,38,44,26,33,12,31,18,12,30,42,33,22,29,22,0,"SA",2,110,22,19,12,6,28,83,39,53,28,30,11,24,21,11,27,38,28,28,29,25,0
"2014-15","2014-12-28","OKC",2,107,21,18,8,2,25,90,45,76,40,14,5,21,12,14,39,53,26,32,30,19,0,"DAL",2,112,26,12,8,6,16,88,39,57,29,31,10,28,24,7,30,37,33,31,17,31,0
"2014-15","2014-12-28","NY",1,79,19,11,6,1,13,93,31,66,24,27,7,15,10,15,34,49,22,19,17,21,0,"POR",2,101,25,11,8,7,15,81,38,45,22,36,16,12,9,7,41,48,31,24,21,25,0
"2014-15","2014-12-28","TOR",1,116,23,6,4,5,23,88,43,65,33,23,10,32,20,13,31,44,27,33,28,28,0,"DEN",2,102,18,10,3,2,24,87,37,70,33,17,4,34,24,15,34,49,24,30,33,15,0
"2014-15","2014-12-28","PHO",2,116,24,13,12,5,15,87,44,65,35,22,9,24,19,8,37,45,26,29,33,28,0,"LAL",2,107,22,17,8,6,19,81,42,61,30,20,12,20,11,4,31,35,28,28,25,26,0
"2014-15","2014-12-29","MIL",2,104,21,20,8,10,25,85,40,64,34,21,6,21,18,2,40,42,25,24,19,15,21,"CHA",2,94,20,19,13,9,20,90,33,65,26,25,7,26,21,9,39,48,18,14,29,22,11
"2014-15","2014-12-29","CHI",2,92,17,11,8,7,16,84,29,71,24,13,5,33,29,14,32,46,22,25,34,11,0,"IND",2,90,18,14,5,8,25,83,36,70,31,13,5,21,13,7,37,44,17,18,30,25,0
"2014-15","2014-12-29","SAC",2,99,22,21,5,3,26,76,37,56,28,20,9,20,16,11,33,44,28,16,25,30,0,"BKN",2,107,20,9,12,3,18,80,36,59,28,21,8,39,27,14,26,40,27,30,25,25,0
"2014-15","2014-12-29","ORL",2,102,21,14,9,2,25,77,41,52,30,25,11,13,9,8,26,34,26,24,27,25,0,"MIA",2,101,18,14,9,3,15,63,33,49,26,14,7,40,28,6,30,36,25,28,24,24,0
"2014-15","2014-12-29","WAS",2,104,21,21,11,4,21,73,35,55,27,18,8,28,26,6,29,35,24,22,32,26,0,"HOU",1,103,19,20,11,1,20,86,40,57,31,29,9,23,14,12,26,38,27,18,22,36,0
"2014-15","2014-12-29","UTA",2,97,26,13,7,3,22,92,38,73,30,19,8,22,13,18,34,52,18,26,33,20,0,"LAC",2,101,24,14,7,12,16,81,37,58,27,23,10,22,17,7,34,41,25,23,29,24,0
"2014-15","2014-12-30","DET",2,109,22,11,9,9,14,86,40,53,26,33,14,29,15,16,38,54,20,34,26,29,0,"ORL",1,86,19,16,7,3,21,85,38,65,34,20,4,10,6,7,35,42,21,26,23,16,0
"2014-15","2014-12-30","CLE",2,101,23,20,10,2,24,84,37,53,24,31,13,21,14,11,31,42,25,16,32,28,0,"ATL",3,109,23,15,13,5,19,79,40,50,30,29,10,26,19,7,37,44,26,25,27,31,0
"2014-15","2014-12-30","BKN",1,96,21,11,9,5,17,83,36,69,30,14,6,21,18,10,36,46,24,31,29,12,0,"CHI",1,82,22,13,5,11,18,86,33,61,25,25,8,15,8,13,35,48,31,14,24,13,0
"2014-15","2014-12-30","SA",2,87,17,16,9,4,18,78,35,56,30,22,5,17,12,10,27,37,20,18,25,24,0,"MEM",3,95,25,20,10,5,18,72,35,57,28,15,7,22,18,7,32,39,30,22,22,21,0
"2014-15","2014-12-30","PHO",2,106,17,6,7,6,21,86,41,65,32,21,9,19,15,11,27,38,25,28,26,27,0,"NO",3,110,19,12,4,2,18,81,42,63,34,18,8,29,18,13,36,49,31,24,26,29,0
"2014-15","2014-12-30","WAS",1,87,22,23,5,3,26,74,33,62,29,12,4,27,17,10,38,48,24,21,19,23,0,"DAL",2,114,21,7,11,5,22,82,43,67,35,15,8,29,20,3,31,34,27,36,26,25,0
"2014-15","2014-12-30","LAL",2,111,31,20,6,4,20,76,40,51,26,25,14,26,17,4,38,42,33,29,21,28,0,"DEN",2,103,25,11,13,7,24,87,39,61,31,26,8,27,17,11,28,39,29,17,25,32,0
"2014-15","2014-12-30","MIN",3,94,26,11,7,4,23,82,38,65,30,17,8,14,10,8,26,34,27,17,28,22,0,"UTA",1,100,16,14,5,3,19,79,38,60,31,19,7,22,17,11,32,43,21,24,27,28,0
"2014-15","2014-12-30","TOR",2,97,14,10,10,2,21,99,40,77,36,22,4,15,13,13,36,49,23,22,25,17,10,"POR",2,102,21,15,5,8,17,95,38,59,26,36,12,18,14,15,36,51,23,15,25,24,15
"2014-15","2014-12-30","PHI",3,86,16,28,11,2,16,86,33,66,27,20,6,23,14,18,30,48,17,17,29,23,0,"GS",3,126,38,14,19,11,20,82,46,54,34,28,12,27,22,8,34,42,32,29,35,30,0
"2014-15","2014-12-31","SAC",2,84,12,16,9,5,17,87,32,72,30,15,2,28,18,11,35,46,19,20,22,23,0,"BOS",4,106,32,11,9,7,23,94,44,73,39,21,5,15,13,9,40,49,23,26,28,29,0
"2014-15","2014-12-31","MIA",2,95,20,12,5,8,24,77,38,61,33,16,5,18,14,8,28,36,24,27,19,25,0,"IND",2,106,23,12,4,4,18,79,35,61,25,18,10,30,26,11,28,39,20,22,36,28,0
"2014-15","2014-12-31","NY",3,78,24,8,6,2,19,84,32,67,28,17,4,15,10,7,33,40,21,19,18,20,0,"LAC",2,99,28,10,6,3,13,82,36,48,21,34,15,20,12,5,45,50,29,21,24,25,0
"2014-15","2014-12-31","CHA",2,83,15,18,6,9,17,76,29,58,26,18,3,26,22,7,34,41,25,20,23,15,0,"HOU",2,102,22,15,10,7,25,88,38,45,21,43,17,14,9,10,31,41,23,24,29,26,0
"2014-15","2014-12-31","MIL",2,96,25,10,10,6,18,90,40,65,29,25,11,10,5,13,41,54,31,21,19,25,0,"CLE",1,80,19,13,5,5,16,85,29,54,21,31,8,16,14,13,36,49,18,29,7,26,0
"2014-15","2014-12-31","NO",1,93,15,17,8,1,20,89,34,61,26,28,8,20,17,11,41,52,14,14,32,24,9,"SA",1,95,24,14,5,7,19,89,39,65,33,24,6,18,11,8,40,48,17,21,24,22,11
"2014-15","2014-12-31","PHO",1,134,17,14,7,3,35,90,46,63,33,27,13,35,29,7,32,39,29,33,32,34,6,"OKC",3,137,22,14,6,4,27,99,41,64,30,35,11,49,44,19,31,50,30,34,36,28,9
"2014-15","2015-01-01","DEN",2,101,19,13,4,7,27,92,37,78,32,14,5,27,22,17,40,57,23,30,21,27,0,"CHI",2,106,22,7,7,18,19,91,38,76,30,15,8,25,22,13,33,46,22,20,35,29,0
"2014-15","2015-01-01","SAC",1,110,23,20,7,7,26,74,40,62,35,12,5,29,25,10,32,42,37,23,24,26,0,"MIN",2,107,22,14,12,6,24,91,42,67,35,24,7,22,16,15,23,38,29,29,22,27,0
"2014-15","2015-01-02","CLE",2,91,16,7,8,5,23,87,33,72,29,15,4,30,21,13,33,46,16,24,32,19,0,"CHA",2,87,20,15,5,6,24,87,32,59,26,28,6,26,17,15,35,50,25,21,18,23,0
"2014-15","2015-01-02","BKN",3,100,26,22,7,5,16,72,41,52,34,20,7,18,11,4,41,45,22,30,34,14,0,"ORL",3,98,22,11,13,3,18,88,37,66,26,22,11,20,13,8,29,37,25,15,21,37,0
"2014-15","2015-01-02","DAL",3,119,24,12,8,1,21,96,45,69,32,27,13,17,16,16,36,52,31,28,33,27,0,"BOS",2,101,22,14,6,2,21,89,38,55,26,34,12,19,13,9,29,38,17,29,18,37,0
"2014-15","2015-01-02","DET",3,97,24,17,10,3,16,76,38,43,25,33,13,14,8,9,40,49,24,33,25,15,0,"NY",2,81,18,14,13,4,15,91,32,67,22,24,10,14,7,17,30,47,20,18,14,29,0
